e,1,10,20,21,24,34,36,39,41,53,56,64,68,76,85,87,91,94,101,105,117,120
e,3,7,20,21,24,34,37,40,42,54,55,64,68,76,85,87,91,94,101,110,118,126
e,1,9,20,21,23,34,36,39,51,53,56,64,68,76,85,87,91,94,101,104,117,120
e,4,9,20,21,24,34,36,39,48,53,60,64,66,76,85,87,91,94,101,105,117,120
e,1,9,19,21,24,34,36,39,51,53,56,64,68,76,85,87,91,94,101,104,115,122
e,1,9,19,21,23,34,36,39,41,53,56,64,68,76,85,87,91,94,101,104,115,122
e,1,9,20,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,117,120
e,3,9,20,21,24,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,115,122
e,1,10,20,21,24,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,115,120
p,3,9,19,21,30,34,36,40,48,53,58,64,68,76,85,87,91,94,101,105,118,124
e,6,7,11,22,29,34,36,40,45,53,58,64,68,76,85,87,91,94,101,105,119,124
e,4,7,11,22,29,34,36,40,45,53,58,64,68,76,85,87,91,94,101,104,118,124
e,3,10,20,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,117,122
e,4,9,11,21,23,34,36,39,48,53,60,64,66,76,85,87,91,94,101,104,117,123
p,3,9,19,21,30,34,36,40,41,53,58,64,68,76,85,87,91,94,101,104,117,120
e,1,10,19,21,24,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,117,122
e,4,7,14,22,29,34,36,40,48,53,58,64,68,76,85,87,91,94,101,104,118,124
e,1,9,20,21,24,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,115,120
e,3,9,11,21,23,34,36,39,51,53,60,64,66,76,85,87,91,94,101,105,119,123
e,3,7,19,22,29,34,37,39,48,54,58,64,65,76,85,87,91,94,97,104,117,120
e,3,10,19,21,24,34,37,40,51,54,55,64,68,76,85,87,91,94,101,105,118,126
e,1,10,19,21,24,34,36,39,51,53,56,64,68,76,85,87,91,94,101,105,117,122
e,4,10,20,21,23,34,37,40,51,54,55,64,68,76,85,87,91,94,101,105,118,126
e,3,10,20,21,23,34,36,39,41,53,56,64,68,76,85,87,91,94,101,105,115,122
e,4,7,14,22,29,34,36,40,45,53,58,64,68,76,85,87,91,94,101,105,119,124
e,1,10,20,21,23,34,36,39,42,53,56,64,68,76,85,87,91,94,101,104,117,120
e,3,10,19,21,24,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,115,122
e,3,9,19,21,24,34,36,39,42,53,56,64,68,76,85,87,91,94,101,105,117,122
e,4,10,19,21,23,34,37,40,42,54,55,64,68,76,85,87,91,94,101,105,118,126
e,3,9,20,21,24,34,36,39,51,53,56,64,68,76,85,87,91,94,101,105,117,120
e,1,10,19,21,24,34,36,39,51,53,56,64,68,76,85,87,91,94,101,104,117,120
e,3,10,19,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,104,115,120
e,3,7,19,22,29,34,37,39,44,54,58,61,68,76,85,87,91,94,97,104,117,120
e,4,9,11,21,24,34,36,39,42,53,60,64,66,76,85,87,91,94,101,104,119,123
p,3,10,19,21,30,34,36,40,41,53,58,64,68,76,85,87,91,94,101,105,118,124
e,1,10,19,21,23,34,36,39,42,53,56,64,68,76,85,87,91,94,101,105,115,120
e,1,10,19,21,23,34,36,39,41,53,56,64,68,76,85,87,91,94,101,104,117,122
e,1,9,19,21,24,34,36,39,42,53,56,64,68,76,85,87,91,94,101,105,115,120
e,1,9,19,21,23,34,36,39,51,53,56,64,68,76,85,87,91,94,101,104,115,120
e,3,10,20,21,23,34,36,39,51,53,56,64,68,76,85,87,91,94,101,104,117,120
e,1,10,19,21,24,34,36,39,51,53,56,64,68,76,85,87,91,94,101,104,115,122
e,3,7,20,21,23,34,37,40,42,54,55,64,68,76,85,87,91,94,101,105,118,126
e,3,7,14,22,29,34,36,40,42,53,58,64,68,76,85,87,91,94,101,105,119,124
e,4,9,20,21,23,34,36,39,42,53,60,64,66,76,85,87,91,94,101,105,117,120
e,1,10,19,21,24,34,36,39,42,53,56,64,68,76,85,87,91,94,101,104,115,122
e,3,10,20,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,104,117,120
e,3,9,20,21,23,34,36,39,41,53,56,64,68,76,85,87,91,94,101,104,117,120
e,3,9,19,21,24,34,36,39,51,53,56,64,68,76,85,87,91,94,101,105,117,120
e,6,7,14,22,29,34,36,40,48,53,58,64,68,76,85,87,91,94,101,105,118,124
e,3,10,19,21,23,34,36,39,42,53,56,64,68,76,85,87,91,94,101,105,115,122
p,3,10,19,21,30,34,36,40,41,53,58,64,68,76,85,87,91,94,101,104,117,120
e,3,9,20,21,23,34,36,39,42,53,60,64,66,76,85,87,91,94,101,105,117,120
e,4,7,19,21,23,34,37,40,48,54,55,64,68,76,85,87,91,94,101,105,118,126
e,3,9,19,21,24,34,36,39,45,53,56,64,68,76,85,87,91,94,101,104,115,122
e,1,9,19,21,24,34,36,39,42,53,56,64,68,76,85,87,91,94,101,104,117,120
e,3,10,19,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,115,120
e,3,10,20,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,117,120
p,3,9,11,21,30,34,36,40,48,53,58,64,68,76,85,87,91,94,101,104,118,124
e,1,10,20,21,23,34,36,39,42,53,56,64,68,76,85,87,91,94,101,105,115,120
e,3,7,14,22,29,34,36,40,42,53,58,64,68,76,85,87,91,94,101,104,119,124
p,3,9,19,21,30,34,36,40,41,53,58,64,68,76,85,87,91,94,101,104,117,124
e,3,9,20,21,24,34,36,39,42,53,60,64,66,76,85,87,91,94,101,105,119,123
e,4,7,11,22,29,34,36,40,41,53,58,64,68,76,85,87,91,94,101,104,118,124
e,1,10,19,21,24,34,36,39,41,53,56,64,68,76,85,87,91,94,101,105,115,120
e,3,7,19,21,24,34,37,40,51,54,55,64,68,76,85,87,91,94,101,105,118,126
e,3,9,19,21,24,34,36,39,51,53,56,64,68,76,85,87,91,94,101,104,117,120
e,1,9,20,21,24,34,36,39,42,53,56,64,68,76,85,87,91,94,101,105,117,120
e,3,9,20,21,24,34,36,39,42,53,60,64,66,76,85,87,91,94,101,104,117,120
e,4,9,20,21,23,34,36,39,48,53,60,64,66,76,85,87,91,94,101,104,117,123
e,4,9,20,21,23,34,36,39,51,53,60,64,66,76,85,87,91,94,101,104,119,123
e,3,10,19,21,24,34,36,39,51,53,56,64,68,76,85,87,91,94,101,104,117,120
e,3,10,19,21,23,34,36,39,51,53,56,64,68,76,85,87,91,94,101,105,115,122
p,3,10,19,21,30,34,36,40,42,53,58,64,68,76,85,87,91,94,101,104,118,124
e,4,7,19,21,23,34,37,40,48,54,55,64,68,76,85,87,91,94,101,110,118,126
e,3,10,19,21,24,34,36,39,51,53,56,64,68,76,85,87,91,94,101,105,117,120
e,3,10,19,21,24,34,37,40,48,54,55,64,68,76,85,87,91,94,101,110,118,126
e,3,9,19,21,23,34,36,39,42,53,56,64,68,76,85,87,91,94,101,104,117,122
e,4,9,20,21,24,34,36,39,51,53,60,64,66,76,85,87,91,94,101,104,119,123
e,3,10,11,22,29,34,37,39,48,54,58,61,68,76,85,87,91,94,97,104,117,120
e,4,9,20,21,23,34,36,39,51,53,60,64,66,76,85,87,91,94,101,105,119,120
p,3,10,11,21,30,34,36,40,48,53,58,64,68,76,85,87,91,94,101,105,117,120
e,6,7,11,22,29,34,36,40,45,53,58,64,68,76,85,87,91,94,101,105,118,124
e,1,9,20,21,24,34,36,39,51,53,56,64,68,76,85,87,91,94,101,105,117,122
e,1,10,19,21,24,34,36,39,42,53,56,64,68,76,85,87,91,94,101,105,117,120
e,1,9,19,21,24,34,36,39,41,53,56,64,68,76,85,87,91,94,101,105,115,122
e,4,7,11,22,29,34,36,40,41,53,58,64,68,76,85,87,91,94,101,105,118,124
e,3,10,19,21,23,34,36,39,51,53,56,64,68,76,85,87,91,94,101,104,115,122
e,1,9,19,21,24,34,36,39,45,53,56,64,68,76,85,87,91,94,101,104,115,120
e,1,9,19,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,115,122
e,4,9,11,21,24,34,36,39,51,53,60,64,66,76,85,87,91,94,101,105,117,120
p,3,9,19,21,30,34,36,40,41,53,58,64,68,76,85,87,91,94,101,104,118,120
e,3,10,19,21,23,34,36,39,42,53,56,64,68,76,85,87,91,94,101,105,115,120
e,3,9,19,21,23,34,36,39,42,53,56,64,68,76,85,87,91,94,101,105,117,122
e,4,7,19,21,24,34,37,40,51,54,55,64,68,76,85,87,91,94,101,110,118,126
e,4,7,14,22,29,34,36,40,45,53,58,64,68,76,85,87,91,94,101,104,118,124
e,4,10,14,22,29,34,37,39,48,54,58,64,68,76,85,87,91,94,97,104,113,120
e,3,9,20,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,117,122
e,1,10,19,21,23,34,36,39,41,53,56,64,68,76,85,87,91,94,101,105,117,122
p,4,9,11,21,30,34,36,40,51,53,58,64,68,76,85,87,91,94,101,104,117,124
e,3,10,19,21,24,34,36,39,42,53,56,64,68,76,85,87,91,94,101,104,115,122
p,4,10,11,21,30,34,36,40,51,53,58,64,68,76,85,87,91,94,101,104,118,124
e,3,9,19,21,24,34,36,39,41,53,56,64,68,76,85,87,91,94,101,105,117,120
e,3,9,20,21,23,34,36,39,41,53,56,64,68,76,85,87,91,94,101,105,115,122
e,4,9,20,21,23,34,36,39,42,53,60,64,66,76,85,87,91,94,101,105,117,123
e,3,9,11,21,23,34,36,39,51,53,60,64,66,76,85,87,91,94,101,105,117,123
e,4,9,11,21,23,34,36,39,51,53,60,64,66,76,85,87,91,94,101,105,119,120
e,3,9,19,21,23,34,36,39,51,53,56,64,68,76,85,87,91,94,101,105,115,122
e,4,7,11,22,29,34,37,39,44,54,58,64,68,76,85,87,91,94,97,104,117,120
e,3,10,20,21,24,34,36,39,41,53,56,64,68,76,85,87,91,94,101,105,115,122
p,3,9,19,21,30,34,36,40,51,53,58,64,68,76,85,87,91,94,101,105,117,120
e,1,9,20,21,23,34,36,39,42,53,56,64,68,76,85,87,91,94,101,105,115,122
e,6,7,11,22,29,34,36,40,48,53,58,64,68,76,85,87,91,94,101,105,118,124
e,3,10,20,21,24,34,36,39,41,53,56,64,68,76,85,87,91,94,101,104,117,122
e,1,9,19,21,24,34,36,39,42,53,56,64,68,76,85,87,91,94,101,104,115,122
e,4,9,11,21,23,34,36,39,42,53,60,64,66,76,85,87,91,94,101,104,117,120
e,1,9,20,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,104,117,122
e,1,9,19,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,104,117,120
e,3,9,11,21,24,34,36,39,42,53,60,64,66,76,85,87,91,94,101,105,119,123
e,4,7,14,22,29,34,36,40,48,53,58,64,68,76,85,87,91,94,101,105,119,124
e,3,7,14,22,29,34,36,40,45,53,58,64,68,76,85,87,91,94,101,104,119,124
e,1,9,20,21,24,34,36,39,42,53,56,64,68,76,85,87,91,94,101,104,117,120
e,3,10,20,21,24,34,36,39,42,53,56,64,68,76,85,87,91,94,101,104,117,122
e,1,9,19,21,24,34,36,39,41,53,56,64,68,76,85,87,91,94,101,105,117,120
e,3,10,19,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,104,117,122
e,1,10,20,21,23,34,36,39,45,53,56,64,68,76,85,87,91,94,101,105,115,122
e,3,10,20,21,23,34,36,39,41,53,56,64,68,76,85,87,91,94,101,104,117,122
e,3,7,14,22,29,34,37,39,48,54,58,61,65,76,85,87,91,94,97,104,117,120
e,4,10,20,21,23,34,37,40,48,54,55,64,68,76,85,87,91,94,101,105,118,126
p,3,9,19,21,30,34,36,40,48,53,58,64,68,76,85,87,91,94,101,104,117,120
e,3,7,19,22,29,34,37,39,41,54,58,61,68,76,85,87,91,94,97,104,113,120
e,1,9,19,21,23,34,36,39,51,53,56,64,68,76,85,87,91,94,101,104,117,120
e,3,10,20,21,24,34,37,40,51,54,55,64,68,76,85,87,91,94,101,105,118,126
e,1,9,19,21,23,34,36,39,42,53,56,64,68,76,85,87,91,94,101,104,117,120
